# BEAST v1.7.4, r5154
# Generated Fri Sep 25 21:47:24 BST 2015 [seed=1443214044375]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CentralPacificIslands)	tmrca(MainHawaiian)	tmrca(NorthWesternHawaiian)	tmrca(Hawaii)	constant.popSize	clock.rate	treeLikelihood	coalescent
125000	-5046.575234479833	1.0277315852745437	-5047.6029660651075	0.18728778613999947	0.08691960628083904	0.054100666923220055	0.08691960628083904	0.011270061085477501	0.22957689660332004	1.0	-5047.6029660651075	3.873629391886615
126000	-5047.126269858756	-2.026569201905555	-5045.0997006568505	0.18422953936702868	0.10215510913024242	0.05806871148173753	0.10215510913024242	0.012788291560149045	0.507291669979394	1.0	-5045.0997006568505	1.6121766940071618
127000	-5046.13859277559	-0.4536969708941192	-5045.684895804696	0.16516600961464126	0.09320842165151805	0.06466750941316929	0.09320842165151805	0.01637794438680513	0.1966889534619923	1.0	-5045.684895804696	2.237586365384751
128000	-5051.166251187446	-1.626570498778785	-5049.5396806886665	0.17974606016175038	0.08321489967111256	0.05517879803485811	0.08321489967111256	0.01215105749942021	0.5030903354240871	1.0	-5049.5396806886665	2.003859020264103
129000	-5052.233061322068	0.4519528194976212	-5052.685014141566	0.19036419543214295	0.07985363859310274	0.05254340765591675	0.07985363859310274	0.011481426517799253	0.3828962735278082	1.0	-5052.685014141566	3.7137470766906997
130000	-5046.515832155786	-0.09626302813930909	-5046.419569127646	0.1899618043646824	0.08472750943574833	0.05558919164970671	0.08472750943574833	0.01592846608851534	0.338207383899084	1.0	-5046.419569127646	3.0414263720138646
131000	-5045.780764915282	1.0859420966612632	-5046.866707011944	0.18828153764956745	0.08518072848856983	0.050216203735024875	0.08518072848856983	0.01387106606062793	0.2664673899353905	1.0	-5046.866707011944	3.9852240995507753
132000	-5048.1017847374305	0.03075731961291872	-5048.132542057044	0.18668455891695776	0.0948773746335816	0.06098127982597846	0.0948773746335816	0.013089818527949331	0.22634295455487094	1.0	-5048.132542057044	2.7668387976696263
133000	-5048.337173272857	0.13954758556612257	-5048.4767208584235	0.192458614521963	0.09619294579248117	0.05468650872506693	0.09619294579248117	0.015700587243139164	0.23011402253125837	1.0	-5048.4767208584235	2.9963417362505638
134000	-5046.519755510367	0.39760461171601813	-5046.917360122083	0.17809809313030134	0.09955028558165015	0.062436732962358764	0.09955028558165015	0.013263330631214737	0.24244956382805175	1.0	-5046.917360122083	3.3066175307164607
135000	-5046.838642932383	-0.003378082186528353	-5046.835264850196	0.18582026526439802	0.10254996343310586	0.05618828644037009	0.10254996343310586	0.013756916968487042	0.31622719602542426	1.0	-5046.835264850196	3.171302062294688
136000	-5046.200531910516	0.4180046850803567	-5046.618536595596	0.1715408908768721	0.09986761215987652	0.059530888437485274	0.09986761215987652	0.015760723403281156	0.28263955029355353	1.0	-5046.618536595596	3.186928643346973
137000	-5048.627746623216	0.15853503777454847	-5048.78628166099	0.16144344663085133	0.09346370815780382	0.05469627973551348	0.09346370815780382	0.01743712116383245	0.21288079947158553	1.0	-5048.78628166099	2.6440189662501448
138000	-5048.345769226676	-1.9010417880382655	-5046.4447274386375	0.18346217016325883	0.10125814020436218	0.06115554678171391	0.10125814020436218	0.014263833663965574	0.47358910120587866	1.0	-5046.4447274386375	1.5994184559369105
139000	-5044.743991939214	-0.44875038956620505	-5044.2952415496475	0.18502147974903269	0.10174502942613647	0.06126777874443607	0.10174502942613647	0.017237105014748583	0.28411382091925497	1.0	-5044.2952415496475	2.540744719516378
140000	-5047.780314288862	-1.622369404228451	-5046.157944884634	0.18533550694599776	0.09455171997638208	0.057003507468627	0.09455171997638208	0.014783654358127734	0.4552089994839884	1.0	-5046.157944884634	1.8385074221103248
141000	-5045.71726099941	-0.20762177106581214	-5045.509639228345	0.18402031105353783	0.1039961686719563	0.06364699245054438	0.1039961686719563	0.01187424422838742	0.3329699736762149	1.0	-5045.509639228345	2.9405507190353357
142000	-5054.8826179105745	-6.168862664560729	-5048.7137552460135	0.20143957877514151	0.10275684843944331	0.06516957565599432	0.10275684843944331	0.015706847341318185	0.8468713244430426	1.0	-5048.7137552460135	-2.087193727316457
143000	-5044.662432179636	-1.7752955752232016	-5042.887136604413	0.19561437240486526	0.10076266739268501	0.0564806669500905	0.10076266739268501	0.015246018424217229	0.464218413162345	1.0	-5042.887136604413	1.7051797575990564
144000	-5047.127402350796	-0.014725456022322003	-5047.112676894773	0.19096404238253176	0.10095748631280918	0.05022649283446029	0.10095748631280918	0.012290821891737668	0.3698719019112354	1.0	-5047.112676894773	3.2385514519470324
145000	-5046.541860094582	-0.7224713580846576	-5045.819388736498	0.19327500321175353	0.0908464076182601	0.05443326991076672	0.0908464076182601	0.01341879642297765	0.4138306856924758	1.0	-5045.819388736498	2.6431057336582757
146000	-5046.424061190246	-0.171213326183552	-5046.2528478640625	0.17676858919186902	0.0967550815508316	0.0549875330956951	0.0967550815508316	0.012185797224794917	0.3645167741286502	1.0	-5046.2528478640625	3.0674794170903144
147000	-5048.165951867232	-3.4953365037425166	-5044.67061536349	0.18261821710364803	0.10806775870168593	0.061208245176329425	0.10806775870168593	0.012546859343714214	0.6291128702705447	1.0	-5044.67061536349	0.28909435417778523
148000	-5042.641973789095	0.5613233165370906	-5043.2032971056315	0.17527708341528883	0.09632039873946095	0.05474516022477	0.09632039873946095	0.013876431161065314	0.2157101473425442	1.0	-5043.2032971056315	3.07176138072417
149000	-5043.624284246868	-0.002182763286139533	-5043.622101483582	0.1738444641589511	0.10247244276102699	0.06335761243778464	0.10247244276102699	0.015201348826481881	0.2620374212994906	1.0	-5043.622101483582	2.7028070277853895
150000	-5045.728470937759	-0.5165281322225024	-5045.211942805537	0.19206510214032535	0.08946744524428818	0.056699614555944924	0.08946744524428818	0.01664656431998107	0.18750599580913072	1.0	-5045.211942805537	1.8537851584475957
151000	-5044.803999590192	-1.0529965901659786	-5043.751003000026	0.19662499330521196	0.09976864976247149	0.05970485357425886	0.09976864976247149	0.014718507015160316	0.4088206548258654	1.0	-5043.751003000026	2.0967824410729397
152000	-5044.589502374521	0.3466929386254267	-5044.936195313146	0.20144423509745127	0.09522889098794576	0.05976371294590134	0.09522889098794576	0.013908242617509076	0.20094671515529114	1.0	-5044.936195313146	2.786235180931937
153000	-5047.461393393698	0.27795788714202807	-5047.73935128084	0.18012474701109235	0.10167687903386664	0.06146263967083188	0.10167687903386664	0.010584414682853318	0.315672096710853	1.0	-5047.73935128084	3.16916436146378
154000	-5052.2155430933835	-0.5090294705098737	-5051.706513622874	0.20470818944192368	0.11429626515067617	0.06485859853089201	0.11429626515067617	0.012719891502020015	0.34468200227348683	1.0	-5051.706513622874	2.5326576924113726
155000	-5043.271160017542	0.9324285539279926	-5044.2035885714695	0.16728425122843252	0.09526572273554051	0.05636241039441827	0.09526572273554051	0.012728164869332932	0.24645874571798357	1.0	-5044.2035885714695	3.6386880767211642
156000	-5045.783164372626	0.04623442872497918	-5045.829398801351	0.17247638177308447	0.09040932361160943	0.060786749319778725	0.09040932361160943	0.014372355964862808	0.20695016156771812	1.0	-5045.829398801351	2.5777773311155254
157000	-5046.903627831092	0.3235501513331336	-5047.227177982425	0.17581130667455772	0.09751041402041946	0.06078525744124205	0.09751041402041946	0.014378487129598628	0.27969886613559214	1.0	-5047.227177982425	3.3839987445128337
158000	-5043.529533441948	0.3328175697589115	-5043.862351011707	0.17331467932412792	0.09758979365690579	0.059311699180874436	0.09758979365690579	0.0125675984242441	0.3163589004938537	1.0	-5043.862351011707	3.2659442454809655
159000	-5047.360075317286	-3.6493488819253943	-5043.710726435361	0.17426724708830912	0.10218360440469909	0.05989500415692861	0.10218360440469909	0.016937216472327276	0.6403363160454343	1.0	-5043.710726435361	-0.011106004206924536
160000	-5046.752359172837	-0.6641640277803291	-5046.0881951450565	0.19194590613250814	0.10314422786991996	0.06342675277948162	0.10314422786991996	0.015467494249564827	0.24011859164802674	1.0	-5046.0881951450565	1.9932182509527787
161000	-5047.643323884789	-0.30847792305913657	-5047.33484596173	0.1913277988958833	0.09250109666040969	0.057700617272407315	0.09250109666040969	0.013849222886879167	0.3317073735051856	1.0	-5047.33484596173	3.147049941027282
162000	-5048.852684799407	0.49151623912041	-5049.344201038528	0.18541411766015464	0.10021640711493147	0.05650341932220014	0.10021640711493147	0.012064420319262597	0.2264010424891634	1.0	-5049.344201038528	3.345913106618208
163000	-5045.888861219363	-0.6292409911449246	-5045.259620228218	0.19406377424760893	0.10303118771048339	0.06153165211135048	0.10303118771048339	0.014173396442098321	0.33661116509549094	1.0	-5045.259620228218	2.6217763768252524
164000	-5046.696435666658	-2.486470648333194	-5044.2099650183245	0.18601900047708286	0.09723832663257284	0.06238633501242185	0.09723832663257284	0.013715690931927475	0.5185184899040097	1.0	-5044.2099650183245	1.2834756092563044
165000	-5046.088996522604	-1.4098895536055704	-5044.679106968999	0.17896622501011156	0.09067413967330198	0.05567770555439743	0.09067413967330198	0.016325912991165172	0.1575477238705576	1.0	-5044.679106968999	1.1688094376457623
166000	-5045.026832887317	-0.5130912815673909	-5044.51374160575	0.1731704224617704	0.10102945007692349	0.06059175918491564	0.10102945007692349	0.016035417282590805	0.3914514641945275	1.0	-5044.51374160575	2.408633179402765
167000	-5047.571744601621	-0.12747159232958838	-5047.444273009291	0.17547026907003133	0.09727141975374141	0.0598792223167377	0.09727141975374141	0.015395055846248775	0.3256814445017906	1.0	-5047.444273009291	2.610311074381139
168000	-5052.472507812695	-1.7150441475157807	-5050.757463665179	0.18322515338219522	0.09550124367273728	0.06281111482658625	0.09550124367273728	0.013669158065454094	0.154074655355594	1.0	-5050.757463665179	0.2742560396537599
169000	-5046.975987307457	-0.22599877740727337	-5046.74998853005	0.1940211409068058	0.09767134652297214	0.05947975782234227	0.09767134652297214	0.015644787865163438	0.345158511984437	1.0	-5046.74998853005	2.569867916319341
170000	-5046.96528623378	0.5784475850675732	-5047.543733818848	0.17831403618154945	0.09901460160803618	0.05785452505607582	0.09901460160803618	0.012434878165449787	0.33158699485917265	1.0	-5047.543733818848	3.3342007153814865
171000	-5047.155442587714	-0.052569711929526974	-5047.102872875785	0.19610268973832526	0.09310165323854941	0.06328495708798366	0.09310165323854941	0.014156864111923224	0.38175468436947235	1.0	-5047.102872875785	2.8440714300568963
172000	-5047.137940473474	-0.20269514687959234	-5046.935245326595	0.1812526858131409	0.10808592917498776	0.053947774406397864	0.10808592917498776	0.015978369236782804	0.25402582366743204	1.0	-5046.935245326595	2.6462587643426607
173000	-5049.662070193405	-4.535335329784729	-5045.12673486362	0.1863560775555941	0.09687691851798624	0.05872370262852983	0.09687691851798624	0.015304664428688096	0.7098596809820115	1.0	-5045.12673486362	-0.6587500303113907
174000	-5041.860373073031	0.12258062874444686	-5041.982953701776	0.17613252394460777	0.09977355651467149	0.060261433246915866	0.09977355651467149	0.014411510630638035	0.22863205228948888	1.0	-5041.982953701776	2.866212562906128
175000	-5049.395105648564	-3.425390386617151	-5045.9697152619465	0.18331861432031413	0.10882182238631209	0.05672145508150522	0.10882182238631209	0.0141498716158	0.6379091759864133	1.0	-5045.9697152619465	0.17204927752818833
176000	-5042.709561340728	0.015115972724888405	-5042.724677313453	0.17303817174357375	0.10117533514218814	0.057640304883406136	0.10117533514218814	0.01543074944899197	0.3286897192994964	1.0	-5042.724677313453	2.958002072993573
177000	-5055.257831329458	-1.4942091498019883	-5053.763622179656	0.2024910525768348	0.1004422631901484	0.06180990202295734	0.1004422631901484	0.0199384760027943	0.3448893831077661	1.0	-5053.763622179656	1.4967864840812308
178000	-5043.847005097418	0.09753669982243318	-5043.944541797241	0.18167977413907452	0.09587967001794574	0.060059246082403414	0.09587967001794574	0.014482896624574871	0.27879426818755015	1.0	-5043.944541797241	2.8757827165666447
179000	-5049.10290814686	-1.764698855062674	-5047.338209291797	0.1774878582454041	0.105620388944967	0.06647871934044491	0.105620388944967	0.016506810831234866	0.4712730564261827	1.0	-5047.338209291797	1.5816221415473266
180000	-5046.23662243586	0.13665313481262054	-5046.373275570673	0.1762335286496194	0.09002576906970186	0.05849810514245546	0.09002576906970186	0.015674829070433268	0.30316300413172315	1.0	-5046.373275570673	3.0418070960421346
181000	-5045.577081010974	0.6579140110870343	-5046.234995022061	0.1897087769919836	0.09084254945999694	0.050592887267793735	0.09084254945999694	0.016884101909719864	0.20019335768130783	1.0	-5046.234995022061	3.1480810319440105
182000	-5043.163845710475	0.7398143432975246	-5043.903660053772	0.18557750770357168	0.08811060098775274	0.05085860205956353	0.08811060098775274	0.015607819167053673	0.29283868256980844	1.0	-5043.903660053772	3.685836343670088
183000	-5045.715148957908	-0.042002439895768795	-5045.673146518013	0.1758751273108736	0.09657713849060118	0.056126997670134536	0.09657713849060118	0.015622007295508649	0.1727104382767128	1.0	-5045.673146518013	2.1578011295651107
184000	-5048.391218345175	0.33791486164359874	-5048.729133206818	0.18333540279551644	0.10009361567597512	0.06487690151788243	0.10009361567597512	0.011857740347260263	0.24959128042353107	1.0	-5048.729133206818	2.905926707791073
185000	-5048.898135752758	-1.2707923558960512	-5047.627343396862	0.19805309336995974	0.10863777795271724	0.0724460022348269	0.10863777795271724	0.016482051234764615	0.22871579741605372	1.0	-5047.627343396862	1.502408181674521
186000	-5044.9782750999075	-0.20197652726504423	-5044.776298572642	0.18001944507942225	0.09965286455931834	0.06094697047571927	0.09965286455931834	0.016385369802863623	0.2949306397602087	1.0	-5044.776298572642	2.8254840460596995
187000	-5047.432734736307	-0.8076250278959898	-5046.6251097084105	0.17727497710740311	0.08823026097812972	0.05987573563277313	0.08823026097812972	0.015310202681745815	0.41687200599349983	1.0	-5046.6251097084105	2.3610181408501854
188000	-5045.765907102267	-1.0044013895483062	-5044.761505712719	0.18141088505172015	0.10714033001303247	0.059213254319570544	0.10714033001303247	0.01709463873721561	0.3660769696886666	1.0	-5044.761505712719	2.0343061555656554
189000	-5054.439825527785	-1.2975058151415209	-5053.142319712643	0.18332511654970898	0.09255026333310783	0.06602678681846894	0.09255026333310783	0.022197574779305312	0.3391883985395778	1.0	-5053.142319712643	1.645033402660392
190000	-5047.227310826948	-2.038160301368957	-5045.189150525579	0.1795607527619545	0.10386358417043823	0.05831062652669145	0.10386358417043823	0.016022444068902773	0.4964078536203592	1.0	-5045.189150525579	1.2852210898771408
191000	-5047.708374398409	-0.48517315942086703	-5047.223201238989	0.17690729077370407	0.10064844230657213	0.055965778347831945	0.10064844230657213	0.014544782114916286	0.21122216303156033	1.0	-5047.223201238989	1.9837208423897519
192000	-5042.161789017846	0.3875782819820359	-5042.549367299828	0.19448362018419163	0.09633153934059868	0.05446904394618999	0.09633153934059868	0.015918777132934932	0.2789733521044888	1.0	-5042.549367299828	3.1346780639593113
193000	-5043.325869449427	0.49621414733672964	-5043.822083596764	0.1750690658455885	0.10207159986821433	0.05700756224672261	0.10207159986821433	0.014112358019154071	0.25307576375425445	1.0	-5043.822083596764	3.1458865696016556
194000	-5042.564555962918	-0.2273543784097214	-5042.337201584509	0.19420578828401824	0.098824943625198	0.06111534091306882	0.098824943625198	0.016528940709334444	0.2954701644960499	1.0	-5042.337201584509	2.577197004054363
195000	-5048.589050990414	0.8861387723458538	-5049.475189762759	0.18520783555707832	0.09373703479690727	0.06368338217961339	0.09373703479690727	0.012772072698089828	0.2513008275073994	1.0	-5049.475189762759	3.528773026684241
196000	-5044.531103344911	0.5395275441847907	-5045.070630889096	0.18760795838184144	0.09652595349698685	0.05590623876081143	0.09652595349698685	0.012501440433547681	0.2760875067450331	1.0	-5045.070630889096	3.276228929962936
197000	-5047.257997814428	0.34102724359770864	-5047.599025058025	0.18933001560419177	0.09721317392715219	0.05686064808593413	0.09721317392715219	0.012207243527150939	0.28828376994574184	1.0	-5047.599025058025	3.120956067831486
198000	-5043.876722342515	-0.5459313893425377	-5043.330790953172	0.19607351414062688	0.10149453065189284	0.06098242552316748	0.10149453065189284	0.017616305022697266	0.27390825956141573	1.0	-5043.330790953172	2.1828453587499546
